   36.8000    0.9962  0.564E-56  0.132E-48  0.144E-20
   37.0000    0.9971  0.212E-56  0.527E-49  0.932E-21
   37.2000    0.9980  0.793E-57  0.210E-49  0.605E-21
   37.4000    0.9988  0.297E-57  0.839E-50  0.393E-21
   37.6000    0.9996  0.111E-57  0.335E-50  0.255E-21
   37.8000    1.0003  0.418E-58  0.133E-50  0.165E-21
   38.0000    1.0010  0.156E-58  0.531E-51  0.107E-21
   38.2000    1.0017  0.586E-59  0.212E-51  0.695E-22
   38.4000    1.0024  0.219E-59  0.843E-52  0.451E-22
   38.6000    1.0031  0.821E-60  0.335E-52  0.292E-22
   38.8000    1.0037  0.307E-60  0.134E-52  0.190E-22
   39.0000    1.0043  0.115E-60  0.531E-53  0.123E-22
   39.2000    1.0048  0.430E-61  0.211E-53  0.797E-23
   39.4000    1.0054  0.161E-61  0.840E-54  0.516E-23
   39.6000    1.0059  0.601E-62  0.334E-54  0.335E-23
   39.8000    1.0064  0.225E-62  0.133E-54  0.217E-23
   40.0000    1.0069  0.839E-63  0.528E-55  0.140E-23
   42.0000    1.0107  0.442E-67  0.514E-59  0.182E-25
   44.0000    1.0131  0.230E-71  0.493E-63  0.235E-27
   46.0000    1.0147  0.118E-75  0.469E-67  0.301E-29
   48.0000    1.0156  0.607E-80  0.444E-71  0.385E-31
   50.0000    1.0162  0.311E-84  0.419E-75  0.492E-33
   52.0000    1.0166  0.159E-88  0.395E-79  0.628E-35
   54.0000    1.0168  0.809E-93  0.371E-83  0.801E-37
   56.0000    1.0170  0.412E-97  0.349E-87  0.102E-38
   58.0000    1.0171  0.210-101  0.328E-91  0.130E-40
   60.0000    1.0171  0.107-105  0.308E-95  0.166E-42
   62.0000    1.0172  0.545-110  0.289E-99  0.211E-44
   64.0000    1.0172  0.000E+00  0.000E+00  0.269E-46
   66.0000    1.0172  0.000E+00  0.000E+00  0.343E-48
   68.0000    1.0172  0.000E+00  0.000E+00  0.437E-50
   70.0000    1.0172  0.000E+00  0.000E+00  0.557E-52
   72.0000    1.0172  0.000E+00  0.000E+00  0.710E-54
   74.0000    1.0172  0.000E+00  0.000E+00  0.905E-56
   76.0000    1.0172  0.000E+00  0.000E+00  0.115E-57
   78.0000    1.0172  0.000E+00  0.000E+00  0.147E-59
